departamento,fecha,ML,Low_90,High_90,Low_50,High_50
Norte de Santander,2020-09-29,0.97,0.71,1.28,0.85,1.08
Norte de Santander,2020-09-30,0.96,0.68,1.24,0.85,1.08
Norte de Santander,2020-10-01,1.0,0.73,1.29,0.9,1.1300000000000001
Norte de Santander,2020-10-02,1.05,0.78,1.34,0.9500000000000001,1.18
Norte de Santander,2020-10-03,1.09,0.8300000000000001,1.3900000000000001,1.0,1.23
Norte de Santander,2020-10-04,1.12,0.86,1.41,1.04,1.27
Norte de Santander,2020-10-05,1.1,0.85,1.4000000000000001,1.02,1.25
Norte de Santander,2020-10-06,1.1,0.84,1.3800000000000001,1.03,1.26
Norte de Santander,2020-10-07,1.09,0.84,1.3800000000000001,0.99,1.21
Norte de Santander,2020-10-08,1.08,0.8300000000000001,1.37,0.98,1.2
Norte de Santander,2020-10-09,1.07,0.81,1.34,0.98,1.2
Norte de Santander,2020-10-10,0.99,0.73,1.26,0.9,1.12
Norte de Santander,2020-10-11,0.98,0.72,1.25,0.89,1.11
Norte de Santander,2020-10-12,0.9500000000000001,0.7000000000000001,1.24,0.85,1.07
Norte de Santander,2020-10-13,0.96,0.7000000000000001,1.24,0.85,1.07
Norte de Santander,2020-10-14,0.93,0.67,1.21,0.8200000000000001,1.04
Norte de Santander,2020-10-15,0.9,0.63,1.17,0.8200000000000001,1.05
Norte de Santander,2020-10-16,0.89,0.64,1.19,0.81,1.04
Norte de Santander,2020-10-17,0.99,0.73,1.28,0.9,1.1300000000000001
Norte de Santander,2020-10-18,0.99,0.73,1.28,0.91,1.1400000000000001
Norte de Santander,2020-10-19,1.03,0.77,1.32,0.9500000000000001,1.18
Norte de Santander,2020-10-20,1.08,0.8300000000000001,1.3800000000000001,1.0,1.23
Norte de Santander,2020-10-21,1.1400000000000001,0.88,1.42,1.06,1.29
Norte de Santander,2020-10-22,1.1400000000000001,0.89,1.43,1.04,1.26
Norte de Santander,2020-10-23,1.16,0.9,1.43,1.07,1.29
Norte de Santander,2020-10-24,1.1300000000000001,0.89,1.42,1.05,1.27
Norte de Santander,2020-10-25,1.1400000000000001,0.89,1.41,1.06,1.28
Norte de Santander,2020-10-26,1.1300000000000001,0.89,1.41,1.06,1.28
Norte de Santander,2020-10-27,1.1,0.84,1.35,1.0,1.21
Norte de Santander,2020-10-28,1.1,0.85,1.36,1.0,1.21
Norte de Santander,2020-10-29,1.12,0.88,1.3900000000000001,1.03,1.24
Norte de Santander,2020-10-30,1.11,0.87,1.3800000000000001,1.02,1.23
Norte de Santander,2020-10-31,1.09,0.85,1.36,1.01,1.22
Norte de Santander,2020-11-01,1.08,0.8300000000000001,1.33,1.0,1.21
Norte de Santander,2020-11-02,1.11,0.86,1.36,1.03,1.24
Norte de Santander,2020-11-03,1.11,0.87,1.37,1.03,1.24
Norte de Santander,2020-11-04,1.1400000000000001,0.91,1.41,1.07,1.28
Norte de Santander,2020-11-05,1.11,0.88,1.3800000000000001,1.04,1.25
Norte de Santander,2020-11-06,1.08,0.84,1.33,1.01,1.22
Norte de Santander,2020-11-07,1.04,0.79,1.28,0.97,1.18
Norte de Santander,2020-11-08,1.03,0.79,1.28,0.96,1.17
Norte de Santander,2020-11-09,1.0,0.75,1.24,0.93,1.1400000000000001
Norte de Santander,2020-11-10,0.98,0.75,1.25,0.91,1.12
Norte de Santander,2020-11-11,0.96,0.73,1.23,0.89,1.1
Norte de Santander,2020-11-12,1.04,0.8,1.3,0.96,1.17
Norte de Santander,2020-11-13,1.03,0.8,1.3,0.96,1.17
Norte de Santander,2020-11-14,1.04,0.81,1.31,0.97,1.18
Norte de Santander,2020-11-15,1.04,0.8,1.3,0.96,1.17
Norte de Santander,2020-11-16,1.0,0.77,1.27,0.93,1.1400000000000001
Norte de Santander,2020-11-17,1.0,0.77,1.27,0.93,1.1400000000000001
Norte de Santander,2020-11-18,0.99,0.76,1.26,0.92,1.1300000000000001
Norte de Santander,2020-11-19,0.98,0.75,1.25,0.91,1.12
Norte de Santander,2020-11-20,1.03,0.8,1.3,0.96,1.17
Norte de Santander,2020-11-21,1.05,0.8200000000000001,1.32,0.98,1.19
Norte de Santander,2020-11-22,1.11,0.86,1.35,1.04,1.25
Norte de Santander,2020-11-23,1.16,0.93,1.42,1.07,1.27
Norte de Santander,2020-11-24,1.21,0.97,1.45,1.1300000000000001,1.33
Norte de Santander,2020-11-25,1.24,1.02,1.5,1.17,1.37
Norte de Santander,2020-11-26,1.25,1.03,1.5,1.18,1.3800000000000001
Norte de Santander,2020-11-27,1.27,1.04,1.5,1.19,1.3800000000000001
Norte de Santander,2020-11-28,1.23,1.02,1.48,1.16,1.35
Norte de Santander,2020-11-29,1.18,0.9500000000000001,1.4000000000000001,1.11,1.3
Norte de Santander,2020-11-30,1.17,0.96,1.41,1.1,1.29
Norte de Santander,2020-12-01,1.1400000000000001,0.93,1.3800000000000001,1.08,1.27
Norte de Santander,2020-12-02,1.1500000000000001,0.9400000000000001,1.3900000000000001,1.09,1.28
Norte de Santander,2020-12-03,1.17,0.96,1.4000000000000001,1.08,1.26
Norte de Santander,2020-12-04,1.1500000000000001,0.93,1.37,1.06,1.24
Norte de Santander,2020-12-05,1.1300000000000001,0.92,1.36,1.05,1.23
Norte de Santander,2020-12-06,1.09,0.89,1.33,1.02,1.2
Norte de Santander,2020-12-07,1.01,0.8,1.24,0.93,1.11
Norte de Santander,2020-12-08,0.9500000000000001,0.74,1.18,0.87,1.05
Norte de Santander,2020-12-09,0.92,0.7000000000000001,1.1400000000000001,0.8300000000000001,1.01
Norte de Santander,2020-12-10,0.91,0.7000000000000001,1.1500000000000001,0.85,1.04
Norte de Santander,2020-12-11,0.91,0.6900000000000001,1.1400000000000001,0.84,1.03
Norte de Santander,2020-12-12,0.93,0.71,1.16,0.86,1.05
Norte de Santander,2020-12-13,1.03,0.8200000000000001,1.28,0.96,1.1500000000000001
Norte de Santander,2020-12-14,1.09,0.87,1.32,1.02,1.21
Norte de Santander,2020-12-15,1.19,0.97,1.42,1.12,1.31
Norte de Santander,2020-12-16,1.22,1.0,1.44,1.1300000000000001,1.31
Norte de Santander,2020-12-17,1.24,1.04,1.48,1.17,1.35
Norte de Santander,2020-12-18,1.34,1.1400000000000001,1.57,1.28,1.46
Norte de Santander,2020-12-19,1.3,1.1,1.52,1.24,1.42
Norte de Santander,2020-12-20,1.2,0.99,1.4000000000000001,1.12,1.29
Norte de Santander,2020-12-21,1.1400000000000001,0.9400000000000001,1.35,1.07,1.24
Norte de Santander,2020-12-22,1.06,0.87,1.28,0.99,1.16
Norte de Santander,2020-12-23,1.0,0.79,1.2,0.92,1.09
Norte de Santander,2020-12-24,0.96,0.77,1.19,0.88,1.05
Norte de Santander,2020-12-25,0.89,0.6900000000000001,1.11,0.8,0.97
Norte de Santander,2020-12-26,0.9,0.6900000000000001,1.11,0.84,1.02
Norte de Santander,2020-12-27,0.9,0.7000000000000001,1.1300000000000001,0.84,1.02
Norte de Santander,2020-12-28,0.9,0.6900000000000001,1.12,0.8300000000000001,1.01
Norte de Santander,2020-12-29,0.87,0.65,1.08,0.79,0.97
Norte de Santander,2020-12-30,0.87,0.67,1.11,0.79,0.97
Norte de Santander,2020-12-31,0.8300000000000001,0.61,1.05,0.74,0.92
Norte de Santander,2021-01-01,0.74,0.53,0.98,0.68,0.87
Norte de Santander,2021-01-02,0.79,0.5700000000000001,1.02,0.72,0.91
Norte de Santander,2021-01-03,0.8,0.59,1.05,0.73,0.92
Norte de Santander,2021-01-04,0.89,0.67,1.1300000000000001,0.81,1.0
Norte de Santander,2021-01-05,1.0,0.78,1.24,0.92,1.11
Norte de Santander,2021-01-06,1.03,0.81,1.27,0.9500000000000001,1.1400000000000001
Norte de Santander,2021-01-07,1.06,0.84,1.29,0.99,1.18
Norte de Santander,2021-01-08,1.1,0.89,1.34,1.04,1.23
Norte de Santander,2021-01-09,1.02,0.81,1.26,0.9500000000000001,1.1400000000000001
Norte de Santander,2021-01-10,0.98,0.78,1.23,0.92,1.11
Norte de Santander,2021-01-11,0.9,0.6900000000000001,1.1400000000000001,0.84,1.03
Norte de Santander,2021-01-12,0.87,0.65,1.1,0.8,0.99
Norte de Santander,2021-01-13,0.98,0.76,1.21,0.91,1.1
Norte de Santander,2021-01-14,1.01,0.79,1.24,0.9400000000000001,1.1300000000000001
Norte de Santander,2021-01-15,1.01,0.79,1.24,0.9400000000000001,1.1300000000000001
Norte de Santander,2021-01-16,0.96,0.74,1.19,0.89,1.08
Norte de Santander,2021-01-17,0.98,0.76,1.21,0.91,1.1
Norte de Santander,2021-01-18,0.98,0.76,1.21,0.92,1.11
Norte de Santander,2021-01-19,0.93,0.7000000000000001,1.1500000000000001,0.86,1.05
Norte de Santander,2021-01-20,0.84,0.62,1.08,0.76,0.9500000000000001
Norte de Santander,2021-01-21,0.84,0.62,1.08,0.76,0.9500000000000001
Norte de Santander,2021-01-22,0.79,0.5700000000000001,1.04,0.7000000000000001,0.89
Norte de Santander,2021-01-23,0.8200000000000001,0.59,1.06,0.75,0.9500000000000001
Norte de Santander,2021-01-24,0.75,0.53,1.01,0.68,0.88
Norte de Santander,2021-01-25,0.71,0.48,0.96,0.63,0.8300000000000001
Norte de Santander,2021-01-26,0.71,0.48,0.97,0.62,0.8200000000000001
Norte de Santander,2021-01-27,0.72,0.49,0.99,0.65,0.86
Norte de Santander,2021-01-28,0.72,0.47000000000000003,0.97,0.64,0.85
Norte de Santander,2021-01-29,0.74,0.5,1.01,0.65,0.86
Norte de Santander,2021-01-30,0.7000000000000001,0.46,0.98,0.6,0.81
Norte de Santander,2021-01-31,0.71,0.46,0.98,0.63,0.85
Norte de Santander,2021-02-01,0.71,0.46,0.99,0.63,0.85
Norte de Santander,2021-02-02,0.7000000000000001,0.44,0.97,0.61,0.8300000000000001
Norte de Santander,2021-02-03,0.68,0.42,0.96,0.5700000000000001,0.79
Norte de Santander,2021-02-04,0.67,0.41000000000000003,0.96,0.59,0.8200000000000001
Norte de Santander,2021-02-05,0.66,0.38,0.93,0.5700000000000001,0.8
Norte de Santander,2021-02-06,0.66,0.39,0.9500000000000001,0.56,0.79
Norte de Santander,2021-02-07,0.65,0.38,0.9500000000000001,0.5700000000000001,0.81
Norte de Santander,2021-02-08,0.67,0.4,0.98,0.58,0.8200000000000001
Norte de Santander,2021-02-09,0.68,0.39,0.97,0.58,0.8200000000000001
Norte de Santander,2021-02-10,0.71,0.43,1.02,0.59,0.8300000000000001
Norte de Santander,2021-02-11,0.74,0.45,1.04,0.65,0.9
Norte de Santander,2021-02-12,0.76,0.48,1.08,0.67,0.92
Norte de Santander,2021-02-13,0.74,0.45,1.05,0.64,0.89
Norte de Santander,2021-02-14,0.71,0.41000000000000003,1.01,0.61,0.86
Norte de Santander,2021-02-15,0.71,0.41000000000000003,1.02,0.59,0.84
Norte de Santander,2021-02-16,0.7000000000000001,0.41000000000000003,1.03,0.61,0.87
Norte de Santander,2021-02-17,0.68,0.37,0.99,0.58,0.84
Norte de Santander,2021-02-18,0.67,0.37,1.0,0.56,0.8200000000000001
Norte de Santander,2021-02-19,0.67,0.37,1.01,0.54,0.8
Norte de Santander,2021-02-20,0.6900000000000001,0.36,1.0,0.59,0.86
Norte de Santander,2021-02-21,0.71,0.39,1.04,0.6,0.87
Norte de Santander,2021-02-22,0.7000000000000001,0.39,1.05,0.58,0.85
Norte de Santander,2021-02-23,0.71,0.39,1.05,0.58,0.85
Norte de Santander,2021-02-24,0.71,0.4,1.07,0.61,0.89
Norte de Santander,2021-02-25,0.71,0.38,1.05,0.6,0.88
Norte de Santander,2021-02-26,0.74,0.42,1.1,0.63,0.91
Norte de Santander,2021-02-27,0.76,0.43,1.11,0.64,0.92
Norte de Santander,2021-02-28,0.74,0.41000000000000003,1.1,0.6,0.88
Norte de Santander,2021-03-01,0.75,0.41000000000000003,1.1,0.64,0.93
Norte de Santander,2021-03-02,0.74,0.42,1.12,0.63,0.92
Norte de Santander,2021-03-03,0.75,0.41000000000000003,1.11,0.63,0.92
Norte de Santander,2021-03-04,0.75,0.41000000000000003,1.12,0.62,0.91
Norte de Santander,2021-03-05,0.73,0.39,1.1,0.59,0.88
Norte de Santander,2021-03-06,0.71,0.37,1.09,0.6,0.9
Norte de Santander,2021-03-07,0.74,0.39,1.11,0.62,0.92
Norte de Santander,2021-03-08,0.73,0.38,1.11,0.6,0.9
Norte de Santander,2021-03-09,0.73,0.37,1.1,0.59,0.89
Norte de Santander,2021-03-10,0.74,0.39,1.1300000000000001,0.63,0.9400000000000001
Norte de Santander,2021-03-11,0.72,0.37,1.12,0.6,0.91
Norte de Santander,2021-03-12,0.74,0.37,1.12,0.61,0.92
Norte de Santander,2021-03-13,0.73,0.37,1.1300000000000001,0.59,0.9
Norte de Santander,2021-03-14,0.73,0.35000000000000003,1.11,0.62,0.9400000000000001
Norte de Santander,2021-03-15,0.75,0.38,1.1500000000000001,0.63,0.9500000000000001
Norte de Santander,2021-03-16,0.78,0.39,1.16,0.65,0.97
Norte de Santander,2021-03-17,0.81,0.44,1.22,0.67,0.99
Norte de Santander,2021-03-18,0.85,0.48,1.26,0.71,1.03
Norte de Santander,2021-03-19,0.87,0.5,1.28,0.73,1.05
Norte de Santander,2021-03-20,0.87,0.5,1.28,0.73,1.05
Norte de Santander,2021-03-21,0.86,0.49,1.27,0.72,1.04
Norte de Santander,2021-03-22,0.84,0.47000000000000003,1.25,0.7000000000000001,1.02
Norte de Santander,2021-03-23,0.8300000000000001,0.46,1.24,0.6900000000000001,1.01
Norte de Santander,2021-03-24,0.87,0.49,1.27,0.72,1.04
Norte de Santander,2021-03-25,0.89,0.51,1.29,0.74,1.06
Norte de Santander,2021-03-26,0.91,0.53,1.31,0.77,1.09
Norte de Santander,2021-03-27,0.92,0.55,1.33,0.78,1.1
Norte de Santander,2021-03-28,0.91,0.54,1.32,0.77,1.09
Norte de Santander,2021-03-29,0.9500000000000001,0.58,1.36,0.81,1.1300000000000001
Norte de Santander,2021-03-30,0.9400000000000001,0.58,1.36,0.81,1.1300000000000001
Norte de Santander,2021-03-31,0.9400000000000001,0.55,1.32,0.81,1.1300000000000001
Norte de Santander,2021-04-01,0.9500000000000001,0.5700000000000001,1.34,0.8200000000000001,1.1400000000000001
Norte de Santander,2021-04-02,0.9500000000000001,0.58,1.35,0.8200000000000001,1.1400000000000001
Norte de Santander,2021-04-03,1.0,0.63,1.4000000000000001,0.88,1.2
Norte de Santander,2021-04-04,1.03,0.64,1.4000000000000001,0.91,1.23
Norte de Santander,2021-04-05,1.04,0.67,1.43,0.88,1.19
Norte de Santander,2021-04-06,1.1,0.73,1.48,0.97,1.28
Norte de Santander,2021-04-07,1.1400000000000001,0.77,1.51,1.03,1.34
Norte de Santander,2021-04-08,1.22,0.86,1.59,1.08,1.3800000000000001
Norte de Santander,2021-04-09,1.23,0.88,1.6,1.11,1.41
Norte de Santander,2021-04-10,1.24,0.91,1.62,1.11,1.4000000000000001
Norte de Santander,2021-04-11,1.25,0.93,1.6300000000000001,1.1400000000000001,1.43
Norte de Santander,2021-04-12,1.26,0.93,1.61,1.1400000000000001,1.42
Norte de Santander,2021-04-13,1.28,0.96,1.6300000000000001,1.17,1.45
Norte de Santander,2021-04-14,1.29,0.98,1.6400000000000001,1.17,1.44
Norte de Santander,2021-04-15,1.28,0.97,1.62,1.18,1.45
Norte de Santander,2021-04-16,1.28,0.98,1.62,1.16,1.42
Norte de Santander,2021-04-17,1.26,0.97,1.6,1.16,1.42
Norte de Santander,2021-04-18,1.25,0.96,1.58,1.16,1.42
Norte de Santander,2021-04-19,1.22,0.92,1.53,1.1,1.35
Norte de Santander,2021-04-20,1.19,0.9,1.51,1.08,1.33
Norte de Santander,2021-04-21,1.17,0.88,1.48,1.08,1.33
Norte de Santander,2021-04-22,1.17,0.88,1.48,1.07,1.32
Norte de Santander,2021-04-23,1.12,0.85,1.45,1.03,1.28
Norte de Santander,2021-04-24,1.12,0.8300000000000001,1.42,1.03,1.28
Norte de Santander,2021-04-25,1.12,0.84,1.43,1.04,1.29
Norte de Santander,2021-04-26,1.1400000000000001,0.85,1.44,1.02,1.26
Norte de Santander,2021-04-27,1.16,0.88,1.47,1.05,1.29
Norte de Santander,2021-04-28,1.17,0.89,1.47,1.07,1.31
Norte de Santander,2021-04-29,1.1400000000000001,0.87,1.45,1.05,1.29
Norte de Santander,2021-04-30,1.1,0.8300000000000001,1.41,1.01,1.25
Norte de Santander,2021-05-01,1.05,0.78,1.36,0.96,1.2
Norte de Santander,2021-05-02,1.04,0.77,1.35,0.9500000000000001,1.19
Norte de Santander,2021-05-03,1.05,0.78,1.36,0.96,1.2
Norte de Santander,2021-05-04,1.09,0.8200000000000001,1.4000000000000001,1.0,1.24
Norte de Santander,2021-05-05,1.12,0.85,1.43,1.03,1.27
Norte de Santander,2021-05-06,1.18,0.91,1.48,1.1,1.34
Norte de Santander,2021-05-07,1.19,0.92,1.49,1.11,1.35
Norte de Santander,2021-05-08,1.1500000000000001,0.88,1.44,1.05,1.28
Norte de Santander,2021-05-09,1.16,0.9,1.46,1.07,1.3
Norte de Santander,2021-05-10,1.1500000000000001,0.88,1.43,1.06,1.29
Norte de Santander,2021-05-11,1.1400000000000001,0.88,1.43,1.06,1.29
Norte de Santander,2021-05-12,1.22,0.96,1.51,1.1400000000000001,1.37
Norte de Santander,2021-05-13,1.22,0.96,1.5,1.11,1.33
Norte de Santander,2021-05-14,1.25,0.99,1.52,1.16,1.3800000000000001
Norte de Santander,2021-05-15,1.18,0.93,1.46,1.09,1.31
Norte de Santander,2021-05-16,1.12,0.86,1.3800000000000001,1.04,1.26
Norte de Santander,2021-05-17,1.17,0.91,1.43,1.09,1.31
Norte de Santander,2021-05-18,1.1400000000000001,0.9,1.42,1.07,1.29
Norte de Santander,2021-05-19,1.09,0.84,1.36,1.01,1.23
Norte de Santander,2021-05-20,1.1500000000000001,0.9,1.42,1.04,1.25
Norte de Santander,2021-05-21,1.2,0.9500000000000001,1.46,1.11,1.32
Norte de Santander,2021-05-22,1.29,1.05,1.56,1.2,1.41
Norte de Santander,2021-05-23,1.28,1.04,1.54,1.2,1.41
Norte de Santander,2021-05-24,1.25,1.01,1.5,1.1500000000000001,1.35
Norte de Santander,2021-05-25,1.31,1.08,1.57,1.22,1.42
Norte de Santander,2021-05-26,1.28,1.06,1.54,1.21,1.41
Norte de Santander,2021-05-27,1.23,0.99,1.46,1.16,1.36
Norte de Santander,2021-05-28,1.1400000000000001,0.92,1.3900000000000001,1.08,1.28
Norte de Santander,2021-05-29,1.1400000000000001,0.92,1.3900000000000001,1.08,1.28
Norte de Santander,2021-05-30,1.24,1.02,1.49,1.1500000000000001,1.34
Norte de Santander,2021-05-31,1.27,1.05,1.51,1.2,1.3900000000000001
Norte de Santander,2021-06-01,1.3,1.08,1.53,1.23,1.42
Norte de Santander,2021-06-02,1.3900000000000001,1.19,1.6400000000000001,1.33,1.52
Norte de Santander,2021-06-03,1.4000000000000001,1.2,1.6400000000000001,1.33,1.51
Norte de Santander,2021-06-04,1.42,1.22,1.6500000000000001,1.36,1.54
Norte de Santander,2021-06-05,1.37,1.17,1.59,1.28,1.45
Sucre,2020-05-27,3.0,1.01,6.99,2.04,4.45
Sucre,2020-05-28,2.69,0.9500000000000001,5.45,1.94,3.8200000000000003
Sucre,2020-05-29,2.49,0.9400000000000001,4.84,1.84,3.48
Sucre,2020-05-30,2.36,0.9500000000000001,4.49,1.76,3.25
Sucre,2020-05-31,2.6,1.09,4.62,1.95,3.44
Sucre,2020-06-01,2.72,1.25,4.59,2.13,3.54
Sucre,2020-06-02,2.73,1.3,4.36,2.18,3.47
Sucre,2020-06-03,2.7800000000000002,1.48,4.3,2.2800000000000002,3.46
Sucre,2020-06-04,2.74,1.5,4.04,2.2800000000000002,3.34
Sucre,2020-06-05,2.5,1.3900000000000001,3.66,2.11,3.06
Sucre,2020-06-06,2.33,1.32,3.39,1.95,2.81
Sucre,2020-06-07,2.1,1.18,3.08,1.75,2.54
Sucre,2020-06-08,1.94,1.09,2.87,1.62,2.36
Sucre,2020-06-09,1.8900000000000001,1.09,2.79,1.61,2.32
Sucre,2020-06-10,1.81,1.04,2.66,1.5,2.17
Sucre,2020-06-11,1.75,1.02,2.58,1.5,2.15
Sucre,2020-06-12,1.69,0.98,2.48,1.41,2.0300000000000002
Sucre,2020-06-13,1.67,0.99,2.45,1.4000000000000001,2.0
Sucre,2020-06-14,1.6600000000000001,0.97,2.38,1.43,2.02
Sucre,2020-06-15,1.8900000000000001,1.22,2.6,1.6400000000000001,2.21
Sucre,2020-06-16,1.94,1.31,2.63,1.68,2.22
Sucre,2020-06-17,1.96,1.36,2.61,1.76,2.2800000000000002
Sucre,2020-06-18,1.94,1.37,2.5500000000000003,1.75,2.24
Sucre,2020-06-19,1.93,1.4000000000000001,2.52,1.73,2.19
Sucre,2020-06-20,1.85,1.34,2.4,1.68,2.12
Sucre,2020-06-21,1.81,1.32,2.33,1.6500000000000001,2.07
Sucre,2020-06-22,1.76,1.3,2.27,1.6,2.0
Sucre,2020-06-23,1.73,1.29,2.22,1.55,1.93
Sucre,2020-06-24,1.7,1.27,2.16,1.56,1.93
Sucre,2020-06-25,1.72,1.31,2.17,1.55,1.9000000000000001
Sucre,2020-06-26,1.6600000000000001,1.25,2.07,1.52,1.86
Sucre,2020-06-27,1.6300000000000001,1.25,2.05,1.5,1.83
Sucre,2020-06-28,1.6,1.22,1.99,1.47,1.79
Sucre,2020-06-29,1.56,1.2,1.95,1.43,1.74
Sucre,2020-06-30,1.53,1.18,1.9100000000000001,1.4000000000000001,1.7
Sucre,2020-07-01,1.51,1.16,1.87,1.41,1.71
Sucre,2020-07-02,1.5,1.17,1.87,1.3900000000000001,1.68
Sucre,2020-07-03,1.46,1.1300000000000001,1.81,1.33,1.61
Sucre,2020-07-04,1.42,1.1,1.77,1.32,1.6
Sucre,2020-07-05,1.3900000000000001,1.08,1.74,1.28,1.55
Sucre,2020-07-06,1.3800000000000001,1.07,1.72,1.27,1.54
Sucre,2020-07-07,1.37,1.07,1.71,1.24,1.5
Sucre,2020-07-08,1.29,0.99,1.62,1.18,1.44
Sucre,2020-07-09,1.24,0.9400000000000001,1.57,1.1400000000000001,1.4000000000000001
Sucre,2020-07-10,1.2,0.9,1.52,1.11,1.37
Sucre,2020-07-11,1.18,0.88,1.5,1.09,1.35
Sucre,2020-07-12,1.1300000000000001,0.8300000000000001,1.45,1.03,1.29
Sucre,2020-07-13,1.19,0.9,1.52,1.1,1.36
Sucre,2020-07-14,1.37,1.06,1.67,1.24,1.49
Sucre,2020-07-15,1.6,1.31,1.9100000000000001,1.5,1.75
Sucre,2020-07-16,1.6600000000000001,1.3900000000000001,1.97,1.57,1.81
Sucre,2020-07-17,1.6600000000000001,1.4000000000000001,1.96,1.57,1.8
Sucre,2020-07-18,1.6300000000000001,1.37,1.9100000000000001,1.53,1.75
Sucre,2020-07-19,1.53,1.28,1.8,1.46,1.68
Sucre,2020-07-20,1.36,1.11,1.62,1.27,1.48
Sucre,2020-07-21,1.18,0.9400000000000001,1.45,1.09,1.3
Sucre,2020-07-22,1.04,0.79,1.3,0.9500000000000001,1.16
Sucre,2020-07-23,1.02,0.76,1.27,0.92,1.1300000000000001
Sucre,2020-07-24,1.0,0.75,1.27,0.92,1.1400000000000001
Sucre,2020-07-25,0.99,0.72,1.24,0.9,1.12
Sucre,2020-07-26,0.98,0.73,1.26,0.9,1.12
Sucre,2020-07-27,0.97,0.7000000000000001,1.23,0.87,1.09
Sucre,2020-07-28,0.9500000000000001,0.6900000000000001,1.23,0.84,1.06
Sucre,2020-07-29,0.9,0.64,1.18,0.8300000000000001,1.06
Sucre,2020-07-30,0.86,0.6,1.1500000000000001,0.78,1.01
Sucre,2020-07-31,0.9,0.64,1.2,0.81,1.04
Sucre,2020-08-01,0.91,0.64,1.2,0.81,1.04
Sucre,2020-08-02,1.01,0.74,1.3,0.9,1.1300000000000001
Sucre,2020-08-03,1.12,0.85,1.41,1.01,1.24
Sucre,2020-08-04,1.1500000000000001,0.89,1.45,1.06,1.29
Sucre,2020-08-05,1.16,0.9,1.45,1.08,1.31
Sucre,2020-08-06,1.17,0.9,1.44,1.09,1.32
Sucre,2020-08-07,1.11,0.85,1.3900000000000001,1.01,1.23
Sucre,2020-08-08,1.08,0.8300000000000001,1.37,0.98,1.2
Sucre,2020-08-09,1.03,0.78,1.32,0.93,1.1500000000000001
Sucre,2020-08-10,1.03,0.78,1.32,0.93,1.1500000000000001
Sucre,2020-08-11,1.02,0.77,1.31,0.92,1.1400000000000001
Sucre,2020-08-12,1.05,0.8,1.34,0.96,1.18
Sucre,2020-08-13,1.08,0.81,1.34,0.98,1.2
Sucre,2020-08-14,1.07,0.81,1.34,0.98,1.2
Sucre,2020-08-15,1.08,0.8200000000000001,1.35,0.99,1.21
Sucre,2020-08-16,1.18,0.93,1.46,1.09,1.31
Sucre,2020-08-17,1.24,0.99,1.51,1.17,1.3900000000000001
Sucre,2020-08-18,1.32,1.07,1.58,1.23,1.44
Sucre,2020-08-19,1.29,1.04,1.54,1.21,1.42
Sucre,2020-08-20,1.21,0.97,1.47,1.1300000000000001,1.34
Sucre,2020-08-21,1.17,0.93,1.42,1.06,1.26
Sucre,2020-08-22,1.1400000000000001,0.9,1.3900000000000001,1.04,1.24
Sucre,2020-08-23,1.01,0.78,1.27,0.92,1.12
Sucre,2020-08-24,0.9400000000000001,0.7000000000000001,1.19,0.84,1.04
Sucre,2020-08-25,0.93,0.7000000000000001,1.2,0.86,1.07
Sucre,2020-08-26,0.9500000000000001,0.7000000000000001,1.2,0.87,1.08
Sucre,2020-08-27,0.9400000000000001,0.68,1.18,0.86,1.07
Sucre,2020-08-28,0.9,0.66,1.17,0.81,1.02
Sucre,2020-08-29,0.79,0.53,1.04,0.6900000000000001,0.9
Sucre,2020-08-30,0.78,0.53,1.05,0.71,0.93
Sucre,2020-08-31,0.76,0.5,1.03,0.67,0.89
Sucre,2020-09-01,0.75,0.5,1.04,0.65,0.87
Sucre,2020-09-02,0.78,0.52,1.07,0.7000000000000001,0.93
Sucre,2020-09-03,0.8200000000000001,0.56,1.11,0.74,0.97
Sucre,2020-09-04,0.84,0.58,1.1400000000000001,0.74,0.97
Sucre,2020-09-05,0.86,0.59,1.1500000000000001,0.76,0.99
Sucre,2020-09-06,0.85,0.58,1.1400000000000001,0.75,0.98
Sucre,2020-09-07,0.8300000000000001,0.55,1.11,0.72,0.9500000000000001
Sucre,2020-09-08,0.8200000000000001,0.55,1.12,0.74,0.98
Sucre,2020-09-09,0.81,0.53,1.1,0.72,0.96
Sucre,2020-09-10,0.8200000000000001,0.54,1.12,0.72,0.96
Sucre,2020-09-11,0.8200000000000001,0.54,1.12,0.72,0.96
Sucre,2020-09-12,0.8,0.53,1.12,0.6900000000000001,0.93
Sucre,2020-09-13,0.76,0.47000000000000003,1.06,0.67,0.92
Sucre,2020-09-14,0.77,0.48,1.08,0.67,0.92
Sucre,2020-09-15,0.7000000000000001,0.4,1.0,0.6,0.85
Sucre,2020-09-16,0.6900000000000001,0.39,1.0,0.5700000000000001,0.8200000000000001
Sucre,2020-09-17,0.65,0.35000000000000003,0.97,0.55,0.81
Sucre,2020-09-18,0.68,0.37,1.0,0.5700000000000001,0.8300000000000001
Sucre,2020-09-19,0.75,0.45,1.09,0.66,0.93
Sucre,2020-09-20,0.76,0.46,1.11,0.66,0.93
Sucre,2020-09-21,0.79,0.48,1.1300000000000001,0.6900000000000001,0.96
Sucre,2020-09-22,0.8200000000000001,0.5,1.1500000000000001,0.71,0.98
Sucre,2020-09-23,0.8200000000000001,0.49,1.1400000000000001,0.71,0.98
